Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Segment,Region,Category,Unit_Price,Quantity,Discount,Sales,Profit,Profit_Margin,Payment_Method,Year,Month,Quarter,Discount_Bucket
ORD-114555,2023-03-25,2023-03-27,Overnight,CUST-26362,Home Office,West,Clothing,208.17,3,0.07,580.79,211.12,0.3635,Debit Card,2023,3,Q1,Low (1-10%)
ORD-114556,2022-03-30,2022-04-01,Express,CUST-35659,Consumer,West,Groceries,85.41,2,0.05,162.28,23.0,0.1418,Wallet,2022,3,Q1,Low (1-10%)
ORD-114557,2024-01-04,2024-01-09,Standard,CUST-19465,Consumer,South,Toys & Games,96.55,3,0.04,278.06,111.11,0.3996,Net Banking,2024,1,Q1,Low (1-10%)
ORD-114558,2024-07-19,2024-07-24,Standard,CUST-30552,Corporate,East,Toys & Games,68.73,1,0.19,55.67,17.52,0.3148,Debit Card,2024,7,Q3,Medium (11-20%)
ORD-114559,2022-03-08,2022-03-10,Overnight,CUST-18107,Consumer,East,Home & Furniture,320.66,4,0.42,743.93,45.1,0.0606,Credit Card,2022,3,Q1,Very High (31%+)
ORD-114560,2022-02-16,2022-02-23,Standard,CUST-17751,Consumer,North,Home & Furniture,263.97,1,0.15,224.37,58.42,0.2604,Credit Card,2022,2,Q1,Medium (11-20%)
ORD-114561,2023-03-07,2023-03-09,Express,CUST-18068,Consumer,South,Beauty & Health,33.7,3,0.05,96.05,47.45,0.494,UPI,2023,3,Q1,Low (1-10%)
ORD-114562,2024-10-10,2024-10-11,Same-Day,CUST-16187,Corporate,West,Groceries,8.94,1,0.32,6.08,0.46,0.0749,Credit Card,2024,10,Q4,Very High (31%+)
ORD-114563,2023-09-19,2023-09-23,Express,CUST-11295,Consumer,North,Clothing,82.62,1,0.19,66.92,18.89,0.2823,Credit Card,2023,9,Q3,Medium (11-20%)
ORD-114564,2023-03-22,2023-03-22,Same-Day,CUST-18702,Small Business,East,Electronics,1243.23,8,0.36,6365.34,63.65,0.01,Debit Card,2023,3,Q1,Very High (31%+)
ORD-114565,2024-07-02,2024-07-05,Overnight,CUST-39816,Corporate,North,Beauty & Health,79.35,5,0.43,226.15,70.75,0.3129,Credit Card,2024,7,Q3,Very High (31%+)
ORD-114566,2023-08-20,2023-08-26,Standard,CUST-19086,Small Business,North,Beauty & Health,68.81,6,0.39,251.84,78.36,0.3112,UPI,2023,8,Q3,Very High (31%+)
ORD-114567,2023-07-03,2023-07-06,Express,CUST-11052,Small Business,West,Electronics,1703.82,1,0.27,1243.79,12.44,0.01,Credit Card,2023,7,Q3,High (21-30%)
ORD-114568,2023-02-10,2023-02-13,Express,CUST-28670,Home Office,North,Groceries,62.45,1,0.17,51.83,5.3,0.1023,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-114569,2023-11-27,2023-11-29,Express,CUST-25439,Consumer,South,Beauty & Health,78.79,2,0.18,129.22,52.67,0.4076,UPI,2023,11,Q4,Medium (11-20%)
ORD-114570,2023-02-25,2023-03-01,Express,CUST-37808,Consumer,North,Sports & Outdoor,157.18,1,0.07,146.18,45.58,0.3118,Debit Card,2023,2,Q1,Low (1-10%)
ORD-114571,2022-06-13,2022-06-15,Overnight,CUST-30280,Corporate,South,Electronics,967.19,1,0.08,889.81,133.85,0.1504,Net Banking,2022,6,Q2,Low (1-10%)
ORD-114572,2022-12-21,2022-12-27,Standard,CUST-30115,Consumer,East,Home & Furniture,748.86,1,0.22,584.11,98.46,0.1686,Credit Card,2022,12,Q4,High (21-30%)
ORD-114573,2023-11-16,2023-11-17,Same-Day,CUST-18875,Consumer,East,Electronics,459.7,2,0.09,836.65,86.93,0.1039,Credit Card,2023,11,Q4,Low (1-10%)
ORD-114574,2022-04-25,2022-05-02,Standard,CUST-24900,Corporate,East,Clothing,25.32,2,0.22,39.5,11.48,0.2906,Debit Card,2022,4,Q2,High (21-30%)
ORD-114575,2022-05-30,2022-06-04,Standard,CUST-36063,Corporate,South,Books & Media,27.97,1,0.12,24.61,7.95,0.3229,Net Banking,2022,5,Q2,Medium (11-20%)
ORD-114576,2022-03-19,2022-03-24,Standard,CUST-15875,Consumer,West,Books & Media,27.12,1,0.05,25.76,11.26,0.437,Credit Card,2022,3,Q1,Low (1-10%)
ORD-114577,2024-04-09,2024-04-10,Overnight,CUST-32215,Corporate,North,Groceries,59.89,1,0.19,48.51,7.08,0.146,Net Banking,2024,4,Q2,Medium (11-20%)
ORD-114578,2023-11-27,2023-12-02,Standard,CUST-12703,Corporate,North,Electronics,1567.8,11,0.19,13969.1,1069.87,0.0766,Debit Card,2023,11,Q4,Medium (11-20%)
ORD-114579,2023-10-05,2023-10-08,Express,CUST-24623,Consumer,South,Clothing,25.49,6,0.12,134.59,47.22,0.3508,Wallet,2023,10,Q4,Medium (11-20%)
ORD-114580,2023-02-25,2023-02-27,Express,CUST-21749,Consumer,East,Home & Furniture,319.11,1,0.1,287.2,62.63,0.2181,UPI,2023,2,Q1,Low (1-10%)
ORD-114581,2024-12-12,2024-12-12,Same-Day,CUST-31311,Small Business,South,Beauty & Health,27.77,3,0.19,67.48,26.65,0.395,COD,2024,12,Q4,Medium (11-20%)
ORD-114582,2024-10-05,2024-10-09,Express,CUST-14741,Consumer,North,Clothing,105.77,2,0.02,207.31,78.58,0.379,Wallet,2024,10,Q4,Low (1-10%)
ORD-114583,2024-11-26,2024-11-29,Overnight,CUST-18431,Corporate,South,Electronics,997.1,1,0.09,907.36,114.83,0.1266,UPI,2024,11,Q4,Low (1-10%)
ORD-114584,2022-10-29,2022-11-03,Standard,CUST-22585,Corporate,South,Sports & Outdoor,93.72,1,0.01,92.78,36.6,0.3945,Wallet,2022,10,Q4,Low (1-10%)
ORD-114585,2023-02-17,2023-02-22,Standard,CUST-26148,Consumer,North,Home & Furniture,105.36,1,0.07,97.98,25.01,0.2552,Wallet,2023,2,Q1,Low (1-10%)
ORD-114586,2022-10-02,2022-10-08,Standard,CUST-12736,Home Office,South,Electronics,943.97,1,0.16,792.93,78.8,0.0994,UPI,2022,10,Q4,Medium (11-20%)
ORD-114587,2023-10-23,2023-10-28,Standard,CUST-16694,Corporate,East,Sports & Outdoor,143.51,1,0.19,116.24,26.1,0.2245,Credit Card,2023,10,Q4,Medium (11-20%)
ORD-114588,2024-09-28,2024-10-03,Standard,CUST-19738,Consumer,East,Clothing,74.4,2,0.07,138.38,58.51,0.4228,Credit Card,2024,9,Q3,Low (1-10%)
ORD-114589,2023-04-08,2023-04-09,Overnight,CUST-16686,Home Office,North,Electronics,384.12,4,0.08,1413.56,195.54,0.1383,Debit Card,2023,4,Q2,Low (1-10%)
ORD-114590,2022-09-22,2022-09-25,Express,CUST-17836,Consumer,West,Electronics,309.82,1,0.12,272.64,35.66,0.1308,UPI,2022,9,Q3,Medium (11-20%)
ORD-114591,2022-08-22,2022-08-28,Standard,CUST-12005,Corporate,North,Sports & Outdoor,363.49,2,0.01,719.71,236.75,0.329,Credit Card,2022,8,Q3,Low (1-10%)
ORD-114592,2022-09-25,2022-09-27,Same-Day,CUST-36232,Consumer,West,Clothing,145.9,1,0.32,99.21,22.41,0.2259,UPI,2022,9,Q3,Very High (31%+)
ORD-114593,2024-08-19,2024-08-24,Standard,CUST-24512,Consumer,South,Beauty & Health,39.83,1,0.09,36.25,18.09,0.499,UPI,2024,8,Q3,Low (1-10%)
ORD-114594,2023-10-01,2023-10-05,Express,CUST-13162,Consumer,North,Books & Media,34.64,2,0.36,44.34,7.6,0.1714,UPI,2023,10,Q4,Very High (31%+)
ORD-114595,2023-03-24,2023-03-31,Standard,CUST-12160,Corporate,East,Clothing,84.08,2,0.08,154.71,64.16,0.4147,Credit Card,2023,3,Q1,Low (1-10%)
ORD-114596,2024-02-01,2024-02-08,Standard,CUST-20831,Consumer,South,Beauty & Health,91.91,5,0.08,422.79,196.01,0.4636,Credit Card,2024,2,Q1,Low (1-10%)
ORD-114597,2023-08-05,2023-08-12,Standard,CUST-23871,Consumer,East,Beauty & Health,72.07,6,0.31,298.37,114.46,0.3836,Credit Card,2023,8,Q3,Very High (31%+)
ORD-114598,2022-11-21,2022-11-25,Express,CUST-18986,Consumer,North,Clothing,75.29,1,0.1,67.76,26.9,0.397,Credit Card,2022,11,Q4,Low (1-10%)
ORD-114599,2023-05-14,2023-05-15,Overnight,CUST-15635,Consumer,North,Electronics,1554.09,2,0.15,2641.95,225.49,0.0854,Credit Card,2023,5,Q2,Medium (11-20%)
ORD-114600,2023-11-26,2023-11-28,Express,CUST-27396,Consumer,West,Books & Media,29.11,1,0.24,22.12,5.51,0.2493,Debit Card,2023,11,Q4,High (21-30%)
ORD-114601,2023-07-14,2023-07-16,Same-Day,CUST-26584,Corporate,North,Clothing,128.63,1,0.23,99.05,24.13,0.2436,COD,2023,7,Q3,High (21-30%)
ORD-114602,2023-11-21,2023-11-24,Overnight,CUST-25729,Corporate,North,Groceries,85.89,1,0.24,65.28,3.2,0.049,UPI,2023,11,Q4,High (21-30%)
ORD-114603,2022-07-20,2022-07-25,Standard,CUST-26873,Consumer,East,Beauty & Health,59.33,2,0.16,99.67,47.11,0.4727,Credit Card,2022,7,Q3,Medium (11-20%)
ORD-114604,2023-11-08,2023-11-15,Standard,CUST-28361,Corporate,East,Clothing,97.92,1,0.18,80.29,24.02,0.2991,Credit Card,2023,11,Q4,Medium (11-20%)
ORD-114605,2022-11-13,2022-11-16,Express,CUST-10788,Consumer,East,Sports & Outdoor,420.36,1,0.34,277.44,40.3,0.1452,Credit Card,2022,11,Q4,Very High (31%+)
ORD-114606,2023-01-17,2023-01-18,Same-Day,CUST-18757,Consumer,West,Electronics,1251.73,1,0.12,1101.52,86.32,0.0784,Credit Card,2023,1,Q1,Medium (11-20%)
ORD-114607,2023-05-30,2023-06-04,Standard,CUST-14587,Consumer,East,Sports & Outdoor,119.96,1,0.37,75.57,10.38,0.1373,Wallet,2023,5,Q2,Very High (31%+)
ORD-114608,2023-10-30,2023-11-04,Standard,CUST-19335,Consumer,East,Home & Furniture,531.95,1,0.01,526.63,160.52,0.3048,Credit Card,2023,10,Q4,Low (1-10%)
ORD-114609,2022-02-10,2022-02-16,Standard,CUST-29772,Consumer,East,Books & Media,31.81,1,0.16,26.72,6.09,0.2279,Credit Card,2022,2,Q1,Medium (11-20%)
ORD-114610,2024-09-25,2024-09-27,Same-Day,CUST-26074,Consumer,West,Clothing,130.1,4,0.13,452.75,149.4,0.33,Debit Card,2024,9,Q3,Medium (11-20%)
ORD-114611,2024-11-14,2024-11-17,Express,CUST-19307,Home Office,West,Sports & Outdoor,483.84,12,0.25,4354.56,926.81,0.2128,UPI,2024,11,Q4,High (21-30%)
ORD-114612,2022-02-21,2022-02-26,Standard,CUST-26415,Corporate,South,Groceries,72.04,1,0.21,56.91,4.92,0.0864,Credit Card,2022,2,Q1,High (21-30%)
ORD-114613,2023-01-21,2023-01-21,Same-Day,CUST-27212,Corporate,East,Books & Media,45.29,1,0.19,36.68,9.01,0.2457,UPI,2023,1,Q1,Medium (11-20%)
ORD-114614,2024-08-28,2024-09-04,Standard,CUST-38200,Small Business,West,Books & Media,63.91,1,0.25,47.93,12.77,0.2664,Credit Card,2024,8,Q3,High (21-30%)
ORD-114615,2024-07-17,2024-07-21,Express,CUST-31647,Small Business,North,Home & Furniture,541.86,1,0.27,395.56,53.95,0.1364,Wallet,2024,7,Q3,High (21-30%)
ORD-114616,2022-07-19,2022-07-20,Same-Day,CUST-31043,Home Office,North,Electronics,828.35,7,0.25,4348.84,82.44,0.019,Credit Card,2022,7,Q3,High (21-30%)
ORD-114617,2023-05-08,2023-05-12,Express,CUST-10482,Corporate,West,Sports & Outdoor,97.92,1,0.04,94.0,31.61,0.3363,Credit Card,2023,5,Q2,Low (1-10%)
ORD-114618,2022-07-08,2022-07-15,Standard,CUST-23539,Corporate,South,Toys & Games,45.82,1,0.08,42.15,16.4,0.3892,Wallet,2022,7,Q3,Low (1-10%)
ORD-114619,2024-10-23,2024-10-30,Standard,CUST-14309,Corporate,North,Clothing,119.68,10,0.36,765.95,158.2,0.2065,Credit Card,2024,10,Q4,Very High (31%+)
ORD-114620,2023-09-25,2023-09-29,Express,CUST-18921,Corporate,South,Clothing,17.26,2,0.24,26.24,5.51,0.2099,Net Banking,2023,9,Q3,High (21-30%)
ORD-114621,2023-08-03,2023-08-05,Express,CUST-36685,Corporate,East,Books & Media,37.64,1,0.45,20.7,3.51,0.1695,Wallet,2023,8,Q3,Very High (31%+)
ORD-114622,2023-08-09,2023-08-11,Overnight,CUST-21279,Consumer,North,Home & Furniture,588.62,1,0.2,470.9,100.04,0.2124,Wallet,2023,8,Q3,Medium (11-20%)
ORD-114623,2023-09-02,2023-09-05,Express,CUST-30851,Consumer,South,Clothing,122.0,1,0.18,100.04,31.97,0.3196,Net Banking,2023,9,Q3,Medium (11-20%)
ORD-114624,2023-08-31,2023-09-06,Standard,CUST-13611,Consumer,South,Books & Media,25.6,3,0.08,70.66,28.45,0.4027,COD,2023,8,Q3,Low (1-10%)
ORD-114625,2022-04-12,2022-04-17,Standard,CUST-33850,Consumer,South,Books & Media,42.26,1,0.14,36.34,12.18,0.3351,Credit Card,2022,4,Q2,Medium (11-20%)
ORD-114626,2023-01-10,2023-01-15,Standard,CUST-15882,Corporate,East,Clothing,127.89,1,0.39,78.01,13.11,0.168,UPI,2023,1,Q1,Very High (31%+)
ORD-114627,2023-02-16,2023-02-23,Standard,CUST-25228,Consumer,South,Beauty & Health,82.33,3,0.12,217.35,113.35,0.5215,Debit Card,2023,2,Q1,Medium (11-20%)
ORD-114628,2024-03-29,2024-04-03,Standard,CUST-13681,Consumer,East,Home & Furniture,122.98,1,0.14,105.76,20.27,0.1917,Credit Card,2024,3,Q1,Medium (11-20%)
ORD-114629,2023-11-24,2023-11-28,Express,CUST-20046,Small Business,North,Clothing,32.11,9,0.26,213.85,52.59,0.2459,Credit Card,2023,11,Q4,High (21-30%)
ORD-114630,2024-03-28,2024-04-04,Standard,CUST-23556,Small Business,South,Clothing,137.29,2,0.09,249.87,83.65,0.3348,UPI,2024,3,Q1,Low (1-10%)
ORD-114631,2023-07-10,2023-07-12,Same-Day,CUST-32838,Corporate,East,Sports & Outdoor,97.17,1,0.11,86.48,20.32,0.2349,UPI,2023,7,Q3,Medium (11-20%)
ORD-114632,2022-01-31,2022-02-01,Overnight,CUST-36992,Consumer,North,Home & Furniture,251.56,1,0.1,226.4,58.45,0.2582,Wallet,2022,1,Q1,Low (1-10%)
ORD-114633,2022-12-12,2022-12-19,Standard,CUST-32709,Consumer,East,Electronics,251.22,1,0.28,180.88,4.48,0.0248,UPI,2022,12,Q4,High (21-30%)
ORD-114634,2022-04-17,2022-04-19,Express,CUST-16653,Consumer,West,Clothing,56.53,1,0.09,51.44,16.0,0.3111,COD,2022,4,Q2,Low (1-10%)
ORD-114635,2022-01-02,2022-01-04,Same-Day,CUST-31601,Consumer,West,Home & Furniture,423.14,2,0.0,846.28,252.52,0.2984,Credit Card,2022,1,Q1,No Discount
ORD-114636,2022-03-26,2022-04-01,Standard,CUST-39982,Corporate,East,Beauty & Health,100.23,2,0.21,158.36,67.42,0.4257,Credit Card,2022,3,Q1,High (21-30%)
ORD-114637,2023-09-12,2023-09-13,Same-Day,CUST-26863,Consumer,North,Sports & Outdoor,412.71,3,0.21,978.12,210.42,0.2151,Debit Card,2023,9,Q3,High (21-30%)
ORD-114638,2022-06-13,2022-06-19,Standard,CUST-39158,Consumer,East,Sports & Outdoor,109.48,3,0.15,279.17,79.67,0.2854,Debit Card,2022,6,Q2,Medium (11-20%)
ORD-114639,2022-11-29,2022-12-06,Standard,CUST-29023,Corporate,South,Clothing,25.37,5,0.32,86.26,18.59,0.2156,Credit Card,2022,11,Q4,Very High (31%+)
ORD-114640,2024-06-04,2024-06-06,Express,CUST-17463,Corporate,West,Sports & Outdoor,304.29,1,0.31,209.96,44.49,0.2119,Wallet,2024,6,Q2,Very High (31%+)
ORD-114641,2022-11-04,2022-11-11,Standard,CUST-11038,Consumer,West,Toys & Games,87.06,2,0.45,95.77,14.94,0.156,Wallet,2022,11,Q4,Very High (31%+)
ORD-114642,2024-10-23,2024-10-29,Standard,CUST-26642,Consumer,East,Clothing,55.94,3,0.21,132.58,39.26,0.2961,Credit Card,2024,10,Q4,High (21-30%)
ORD-114643,2022-03-25,2022-03-29,Express,CUST-27501,Consumer,North,Electronics,1535.18,1,0.11,1366.31,168.44,0.1233,COD,2022,3,Q1,Medium (11-20%)
ORD-114644,2024-07-28,2024-08-04,Standard,CUST-28105,Consumer,West,Home & Furniture,672.44,1,0.33,450.53,17.67,0.0392,COD,2024,7,Q3,Very High (31%+)
ORD-114645,2023-03-10,2023-03-17,Standard,CUST-11927,Consumer,West,Electronics,1004.56,3,0.07,2802.72,382.38,0.1364,Debit Card,2023,3,Q1,Low (1-10%)
ORD-114646,2022-02-11,2022-02-17,Standard,CUST-24524,Corporate,West,Books & Media,45.19,1,0.28,32.54,7.23,0.2223,Credit Card,2022,2,Q1,High (21-30%)
ORD-114647,2023-11-26,2023-11-29,Overnight,CUST-35129,Consumer,North,Books & Media,25.57,1,0.17,21.22,5.58,0.2629,Credit Card,2023,11,Q4,Medium (11-20%)
ORD-114648,2023-02-17,2023-02-18,Same-Day,CUST-29016,Corporate,East,Clothing,31.32,1,0.33,20.98,5.2,0.2481,UPI,2023,2,Q1,Very High (31%+)
ORD-114649,2024-01-24,2024-01-27,Express,CUST-35873,Small Business,North,Sports & Outdoor,261.73,3,0.01,777.34,255.95,0.3293,Wallet,2024,1,Q1,Low (1-10%)
ORD-114650,2024-03-28,2024-04-04,Standard,CUST-10479,Home Office,North,Beauty & Health,56.09,2,0.06,105.45,52.57,0.4985,Credit Card,2024,3,Q1,Low (1-10%)
ORD-114651,2022-02-08,2022-02-13,Standard,CUST-13631,Corporate,South,Electronics,836.7,1,0.23,644.26,13.74,0.0213,UPI,2022,2,Q1,High (21-30%)
ORD-114652,2024-07-05,2024-07-08,Express,CUST-12363,Consumer,East,Home & Furniture,486.68,1,0.16,408.81,87.39,0.2138,Debit Card,2024,7,Q3,Medium (11-20%)
ORD-114653,2023-02-09,2023-02-15,Standard,CUST-10653,Corporate,West,Home & Furniture,245.09,1,0.09,223.03,61.21,0.2744,Net Banking,2023,2,Q1,Low (1-10%)
ORD-114654,2022-08-27,2022-08-30,Express,CUST-14255,Consumer,West,Home & Furniture,172.14,1,0.24,130.83,21.82,0.1668,COD,2022,8,Q3,High (21-30%)
ORD-114655,2024-12-30,2025-01-04,Standard,CUST-21349,Consumer,West,Electronics,518.41,3,0.38,964.24,9.64,0.01,Debit Card,2024,12,Q4,Very High (31%+)
ORD-114656,2023-06-30,2023-07-02,Express,CUST-20393,Consumer,West,Beauty & Health,89.05,1,0.15,75.69,32.32,0.427,UPI,2023,6,Q2,Medium (11-20%)
ORD-114657,2024-10-25,2024-10-30,Standard,CUST-29385,Consumer,West,Home & Furniture,258.74,7,0.09,1648.17,494.8,0.3002,Credit Card,2024,10,Q4,Low (1-10%)
ORD-114658,2022-05-20,2022-05-25,Standard,CUST-22128,Consumer,West,Electronics,386.79,1,0.36,247.55,2.48,0.01,Credit Card,2022,5,Q2,Very High (31%+)
ORD-114659,2022-04-02,2022-04-04,Express,CUST-18222,Consumer,North,Beauty & Health,47.32,4,0.2,151.42,66.0,0.4359,Debit Card,2022,4,Q2,Medium (11-20%)
ORD-114660,2022-04-08,2022-04-11,Express,CUST-24960,Home Office,North,Beauty & Health,108.16,1,0.26,80.04,33.05,0.413,Net Banking,2022,4,Q2,High (21-30%)
ORD-114661,2024-02-10,2024-02-11,Same-Day,CUST-39164,Corporate,South,Clothing,73.44,1,0.45,40.39,6.65,0.1646,Credit Card,2024,2,Q1,Very High (31%+)
ORD-114662,2023-08-02,2023-08-02,Same-Day,CUST-11297,Consumer,East,Clothing,148.13,3,0.2,355.51,89.27,0.2511,Debit Card,2023,8,Q3,Medium (11-20%)
ORD-114663,2023-08-09,2023-08-14,Standard,CUST-14418,Home Office,North,Beauty & Health,83.17,2,0.35,108.12,31.72,0.2933,Credit Card,2023,8,Q3,Very High (31%+)
ORD-114664,2023-05-15,2023-05-19,Express,CUST-19639,Corporate,North,Books & Media,9.95,3,0.08,27.46,9.23,0.3359,Credit Card,2023,5,Q2,Low (1-10%)
ORD-114665,2022-09-16,2022-09-21,Standard,CUST-20382,Small Business,West,Beauty & Health,88.15,1,0.07,81.98,39.66,0.4837,Wallet,2022,9,Q3,Low (1-10%)
ORD-114666,2023-04-04,2023-04-10,Standard,CUST-17833,Consumer,North,Beauty & Health,106.63,1,0.19,86.37,36.54,0.4231,Net Banking,2023,4,Q2,Medium (11-20%)
ORD-114667,2022-07-29,2022-07-31,Express,CUST-27542,Corporate,West,Home & Furniture,203.86,5,0.18,835.83,165.5,0.198,COD,2022,7,Q3,Medium (11-20%)
ORD-114668,2022-06-17,2022-06-17,Same-Day,CUST-28381,Corporate,North,Books & Media,63.85,2,0.07,118.76,41.73,0.3513,COD,2022,6,Q2,Low (1-10%)
ORD-114669,2023-03-11,2023-03-15,Express,CUST-37534,Consumer,South,Books & Media,7.83,1,0.04,7.52,2.69,0.3577,Credit Card,2023,3,Q1,Low (1-10%)
ORD-114670,2022-01-24,2022-01-25,Same-Day,CUST-25118,Home Office,East,Toys & Games,183.99,6,0.09,1004.59,378.05,0.3763,COD,2022,1,Q1,Low (1-10%)
ORD-114671,2024-10-07,2024-10-11,Express,CUST-29269,Consumer,South,Beauty & Health,85.95,3,0.2,206.28,78.38,0.38,Debit Card,2024,10,Q4,Medium (11-20%)
ORD-114672,2022-04-03,2022-04-05,Overnight,CUST-27797,Consumer,North,Toys & Games,182.81,1,0.05,173.67,72.52,0.4176,UPI,2022,4,Q2,Low (1-10%)
ORD-114673,2024-01-30,2024-02-01,Same-Day,CUST-14617,Consumer,North,Electronics,1079.41,1,0.05,1025.44,182.87,0.1783,Credit Card,2024,1,Q1,Low (1-10%)
ORD-114674,2024-09-08,2024-09-15,Standard,CUST-27403,Consumer,East,Clothing,75.49,1,0.35,49.07,10.04,0.2046,Credit Card,2024,9,Q3,Very High (31%+)
ORD-114675,2024-11-02,2024-11-08,Standard,CUST-25722,Consumer,West,Electronics,979.53,4,0.07,3643.85,740.33,0.2032,Net Banking,2024,11,Q4,Low (1-10%)
ORD-114676,2022-05-26,2022-05-28,Express,CUST-11704,Consumer,South,Electronics,470.03,1,0.05,446.53,75.9,0.17,Debit Card,2022,5,Q2,Low (1-10%)
ORD-114677,2022-04-12,2022-04-19,Standard,CUST-11196,Consumer,North,Books & Media,17.65,1,0.06,16.59,5.73,0.3451,Debit Card,2022,4,Q2,Low (1-10%)
ORD-114678,2024-09-23,2024-09-28,Standard,CUST-36671,Corporate,South,Sports & Outdoor,349.16,1,0.03,338.69,95.21,0.2811,Debit Card,2024,9,Q3,Low (1-10%)
ORD-114679,2024-03-24,2024-03-26,Overnight,CUST-33056,Corporate,South,Electronics,292.45,1,0.21,231.04,4.06,0.0176,Credit Card,2024,3,Q1,High (21-30%)
ORD-114680,2024-11-13,2024-11-15,Same-Day,CUST-21100,Consumer,North,Electronics,245.83,2,0.22,383.49,31.91,0.0832,Net Banking,2024,11,Q4,High (21-30%)
ORD-114681,2024-12-07,2024-12-13,Standard,CUST-20909,Home Office,South,Beauty & Health,43.18,3,0.22,101.04,34.53,0.3418,Debit Card,2024,12,Q4,High (21-30%)
ORD-114682,2023-02-12,2023-02-14,Overnight,CUST-22423,Corporate,South,Home & Furniture,265.66,9,0.13,2080.12,468.63,0.2253,Credit Card,2023,2,Q1,Medium (11-20%)
ORD-114683,2022-05-19,2022-05-22,Overnight,CUST-17837,Home Office,East,Electronics,718.69,1,0.2,574.95,36.84,0.0641,Net Banking,2022,5,Q2,Medium (11-20%)
ORD-114684,2022-01-11,2022-01-13,Express,CUST-24772,Corporate,North,Clothing,37.69,1,0.11,33.54,11.4,0.3398,UPI,2022,1,Q1,Medium (11-20%)
ORD-114685,2022-09-10,2022-09-12,Overnight,CUST-12159,Corporate,East,Home & Furniture,106.92,1,0.08,98.37,29.11,0.296,Wallet,2022,9,Q3,Low (1-10%)
ORD-114686,2022-06-03,2022-06-05,Express,CUST-32966,Home Office,South,Toys & Games,113.54,1,0.44,63.58,12.86,0.2022,Credit Card,2022,6,Q2,Very High (31%+)
ORD-114687,2023-03-08,2023-03-12,Express,CUST-29133,Consumer,South,Clothing,112.83,1,0.03,109.45,44.01,0.4021,Wallet,2023,3,Q1,Low (1-10%)
ORD-114688,2023-09-30,2023-10-07,Standard,CUST-26862,Consumer,West,Electronics,549.43,2,0.22,857.11,44.0,0.0513,UPI,2023,9,Q3,High (21-30%)
ORD-114689,2024-02-12,2024-02-15,Express,CUST-35754,Consumer,East,Books & Media,42.32,1,0.19,34.28,10.22,0.2981,Credit Card,2024,2,Q1,Medium (11-20%)
ORD-114690,2024-06-03,2024-06-06,Express,CUST-22092,Consumer,South,Clothing,23.29,1,0.06,21.89,8.28,0.3782,Credit Card,2024,6,Q2,Low (1-10%)
ORD-114691,2022-12-10,2022-12-16,Standard,CUST-20914,Consumer,East,Electronics,623.09,2,0.17,1034.33,71.2,0.0688,Credit Card,2022,12,Q4,Medium (11-20%)
ORD-114692,2024-02-26,2024-02-27,Same-Day,CUST-38331,Corporate,East,Home & Furniture,90.91,4,0.14,312.73,72.61,0.2322,Debit Card,2024,2,Q1,Medium (11-20%)
ORD-114693,2022-06-11,2022-06-17,Standard,CUST-29833,Corporate,East,Clothing,63.09,3,0.07,176.02,68.49,0.3891,UPI,2022,6,Q2,Low (1-10%)
ORD-114694,2022-04-02,2022-04-05,Express,CUST-32562,Consumer,South,Books & Media,31.06,1,0.12,27.33,8.14,0.2978,Credit Card,2022,4,Q2,Medium (11-20%)
ORD-114695,2024-09-22,2024-09-28,Standard,CUST-15468,Corporate,East,Sports & Outdoor,207.98,1,0.38,128.95,21.97,0.1703,Credit Card,2024,9,Q3,Very High (31%+)
ORD-114696,2022-06-09,2022-06-14,Standard,CUST-14168,Corporate,South,Beauty & Health,58.24,1,0.23,44.84,14.93,0.3329,Net Banking,2022,6,Q2,High (21-30%)
ORD-114697,2022-04-04,2022-04-05,Same-Day,CUST-39348,Corporate,East,Electronics,908.7,1,0.06,854.18,89.03,0.1042,UPI,2022,4,Q2,Low (1-10%)
ORD-114698,2022-06-26,2022-06-29,Overnight,CUST-28550,Corporate,North,Sports & Outdoor,425.65,2,0.07,791.71,276.38,0.3491,Credit Card,2022,6,Q2,Low (1-10%)
ORD-114699,2022-09-26,2022-10-02,Standard,CUST-16489,Consumer,North,Electronics,1384.81,1,0.08,1274.03,143.14,0.1124,UPI,2022,9,Q3,Low (1-10%)
ORD-114700,2022-08-10,2022-08-17,Standard,CUST-31505,Corporate,North,Beauty & Health,58.87,3,0.28,127.16,53.31,0.4192,Debit Card,2022,8,Q3,High (21-30%)
ORD-114701,2022-02-17,2022-02-22,Standard,CUST-19395,Consumer,South,Home & Furniture,549.71,1,0.11,489.24,131.59,0.269,Debit Card,2022,2,Q1,Medium (11-20%)
ORD-114702,2024-06-02,2024-06-07,Standard,CUST-10339,Consumer,East,Clothing,74.47,5,0.11,331.39,124.93,0.377,COD,2024,6,Q2,Medium (11-20%)
ORD-114703,2022-10-14,2022-10-17,Express,CUST-33080,Consumer,West,Electronics,1343.57,1,0.18,1101.73,89.64,0.0814,UPI,2022,10,Q4,Medium (11-20%)
ORD-114704,2023-10-16,2023-10-21,Standard,CUST-15073,Consumer,North,Sports & Outdoor,179.92,1,0.3,125.94,13.86,0.11,Debit Card,2023,10,Q4,High (21-30%)
